id,x_topo,y_topo
W4254816979,-6.368808,14.334678
W2798286725,-8.161118,8.714769
W2462376878,-8.282656,8.877604
W6632081347,-8.331742,8.839779
W6732499259,-8.24964,8.895381
W2146111747,-8.384883,8.7008295
W2466291125,-8.344995,8.608883
W2339534575,-8.348905,8.581733
W2964122032,-8.032774,8.5607815
W2775160269,-8.239888,8.871567
W172260869,-8.205156,8.674555
W2250879510,0.17240544,16.661264
W2250966211,3.4157672,14.401523
W2579353374,-8.277267,8.805542
W27263903,-8.22178,8.696745
W2402454488,-8.270655,8.816527
W2511201422,-8.212021,8.851157
W184758014,15.65596,12.184191
W2587019100,-8.034499,8.728225
W4312744339,-8.149556,8.621271
W2550080961,-8.11043,8.676828
W2265846598,-8.225164,8.73304
W2964250510,-8.13679,8.622989
W2529142661,-8.138888,8.849759
W2969476787,5.700396,6.393524
W2120420871,10.760984,-3.6865547
W2065547622,10.9429455,8.995406
W2490500587,11.092569,-3.4415565
W2027480816,11.099852,-3.498849
W6634872802,11.083853,-3.4942224
W2057568301,10.865446,-3.4132996
W1555774041,10.869287,-3.5812154
W2169962981,10.829615,-3.4259331
W2157846322,10.876131,-3.5011306
W2748089561,10.803084,-3.6876845
W2103752566,10.824782,-3.4116547
W2117942482,10.964575,-3.8121467
W2621564343,6.9845753,11.5059395
W1840557278,2.5872366,-1.8186322
W2099297253,10.880868,-3.6110938
W641618352,10.990603,-3.7893124
W1497778452,10.953497,-3.756402
W3199643274,10.841722,-3.6869817
W1585021957,10.920903,-3.8276613
W1555791436,11.105439,-3.6541963
W2020924531,11.070057,-3.4579349
W590158858,11.10565,-3.589739
W2963812694,5.0569344,7.237241
W2060934935,17.497425,6.0320354
W610254976,17.899809,5.783001
W1983374495,17.959057,6.1286974
W2142622330,17.484167,6.0110826
W2296431677,17.901379,6.0321207
W1967535872,17.593374,6.287015
W2138144355,17.548553,5.9903426
W2122933901,17.805935,6.208099
W1967279783,17.919378,6.043937
W2024648170,-1.8927757,2.8997374
W2106451508,5.185302,19.416767
W2188492872,5.566331,4.7021866
W1991750682,17.869387,5.7618256
W3099915241,-1.0901555,-7.475005
W2883460582,14.24122,7.9446936
W6749326455,14.234404,8.06081
W1970460978,14.4626,7.868044
W35894062,14.3374,7.96021
W2140392267,15.720958,3.9182675
W2011174137,14.476704,7.8409934
W1727290854,14.319987,8.026515
W2527189750,14.453032,7.87231
W6752837175,-6.7130027,12.512285
W1982428585,14.446996,7.891896
W2158585626,14.482785,7.829116
W2011674876,14.279852,7.8925204
W2478899349,14.427925,7.8772635
W6617145748,7.636395,-0.5188052
W2894279555,4.6060457,7.1202593
W6676169587,14.388492,7.9423585
W1019830208,14.328375,7.947878
W2900822820,14.460226,7.8470654
W6678758525,14.405841,7.941079
W2807294233,14.482828,7.837482
W1528483814,3.257589,-11.0005665
W2046759075,14.341802,7.975961
W2125283600,14.334172,7.998698
W1595797227,14.34699,7.985161
W3004784263,14.483915,7.8372064
W582134693,14.281382,7.9793644
W4297752781,-8.201828,6.177002
W2106944478,14.480858,7.8841844
W2964059111,-2.0274062,1.9767622
W2969930448,4.107711,7.679643
W2093376964,-4.8182535,14.852641
W2018229359,-4.9161954,14.974604
W2464199704,5.308258,5.9966564
W2101823987,0.8966869,1.0891724
W1827589974,-4.754485,14.773812
W6649637427,-4.8337607,14.884481
W2113137767,0.6827394,5.707934
W2149342630,-1.5291278,7.6893992
W6643010396,-4.940112,15.021564
W6679461145,4.5172696,-5.6626678
W2155852554,-4.7875166,14.930196
W1996271847,-4.985343,14.961818
W2905170538,4.6054196,7.5214057
W2741459843,7.3007483,1.7420878
W2503995871,0.95025396,1.0832337
W58821284,-0.14969146,6.5780444
W2086512465,4.71791,3.8835773
W2739147305,7.1154428,1.5834268
W2896490222,7.0210247,1.5072532
W2293591507,7.2372236,1.9273782
W2525230286,6.9548492,1.5484986
W2965406038,7.0987573,1.9994651
W3147597245,0.7633908,2.60751
W2037746522,3.7911677,1.2881712
W2149827033,1.7587574,2.9675906
W2785745450,7.2694387,1.5584286
W2034904438,17.859884,10.031931
W2743003600,17.867958,10.024258
W2529575524,18.026342,10.132444
W120094446,18.020681,10.191319
W2118382442,10.970828,6.2562017
W2024647198,17.956387,10.063308
W983068966,18.055826,10.247946
W4233738829,17.84919,10.025312
W1969324951,14.522545,-0.87672734
W2164973575,6.2906833,3.17768
W2088555926,17.932884,10.11872
W2047477413,18.019983,10.1931
W2007240797,17.886297,10.115169
W3149471199,17.87796,10.036045
W2928329700,17.88538,10.0295105
W2067321035,17.910364,10.048981
W7033523746,17.821926,10.003575
W2142767094,17.901772,10.052773
W4237611185,17.934855,10.1941395
W2171276339,18.04618,10.180613
W2247763640,14.523765,-0.87661916
W2056547333,18.01021,10.090013
W2022848346,17.841803,10.082445
W2000960987,17.908857,10.039787
W4301453805,17.90205,10.044359
W2790218773,18.033068,10.1284275
W1608832323,18.087841,10.259225
W2083281921,17.871305,10.120341
W2119976304,17.881968,10.027536
W2157860524,18.074806,10.256945
W2534652523,17.997622,10.12857
W2183845744,4.5460706,3.9070659
W6747696956,2.3174007,10.967789
W2440757793,2.1005635,10.979802
W2011316522,2.1958814,10.737355
W6745359453,2.556198,10.882997
W2964159778,4.419676,1.1028008
W2011824517,2.5383153,11.149253
W2587529872,-10.550231,1.4520571
W4245475881,2.4974961,10.893577
W2765813195,2.5586803,10.809672
W3098654368,2.388248,10.708491
W1598796236,2.1322508,10.958153
W2963029978,2.1509497,10.846357
W2964180856,2.098238,10.940201
W2782630856,2.2405877,11.103972
W6684361840,9.751095,8.100111
W1856548066,-7.5627875,-1.5844202
W2025327237,3.756545,1.2876894
W2525379936,-4.922834,14.868593
W6712247958,-4.7656026,14.872412
W2137098597,2.8947377,9.340758
W2587240944,-7.5560822,-1.5794885
W1980849679,2.6074357,15.120473
W4245463578,-7.5592275,-1.5816398
W2001126748,9.109935,2.9388947
W1503841026,4.063399,-5.3234324
W4301459968,-4.923883,15.016052
W4247731646,-4.9588957,15.02163
W4214481073,-4.7698517,14.814549
W2094948131,-7.561871,-1.5835506
W2512174018,6.894109,19.539406
W2026318959,-5.05483,15.036509
W2608560640,6.3591003,-2.4424837
W154833777,2.4081702,14.607928
W2345389985,-7.5593257,-1.5843793
W1968619893,9.83012,8.070208
W2165351402,-0.60769534,-7.0121255
W4229921563,-4.804654,14.93293
W107968503,-5.868441,0.9063985
W2399902206,-4.8631597,14.8809
W2971102824,5.4283967,6.6412373
W2171320191,2.2909682,-6.3606524
W2294929133,2.4978101,-6.394957
W6738449745,2.7355483,-6.503305
W6681424380,1.7130427,-7.8378673
W1995372349,11.419277,-4.8630757
W2159793693,2.440294,-6.591806
W2578602677,15.244942,-5.423967
W2600139053,2.3964012,-6.3724566
W6629704475,2.426825,-6.4524574
W2165418521,3.460453,6.9409633
W2063698478,-5.3254704,-4.4068694
W2090388864,2.6229045,-6.4131546
W2618750084,2.6708732,-6.4692144
W1496066783,2.3492873,-6.4226613
W1498183065,2.4919698,-6.6723995
W2324309783,-5.3253365,-4.4068046
W2963746531,2.6130638,-6.472652
W2481029616,8.441367,-1.8834071
W2793569843,8.455459,-1.8836279
W2032541700,8.5523205,-1.8168459
W4250042253,8.4621725,-1.8845897
W2142454908,8.683528,-1.6662897
W2163689461,8.592167,-1.7541497
W2160985411,8.645171,-1.6755798
W4214559180,8.691313,-1.6603332
W2159292941,9.146708,2.3674774
W6793568661,8.529708,-1.8013933
W6637160052,11.571722,9.774417
W2041214247,-5.759801,-1.8879805
W4239241702,8.464284,-1.8956614
W2411502063,8.644327,-1.6849381
W2004216344,8.454832,-1.8856946
W2108696783,8.433265,-1.9015232
W2011932878,8.414241,-1.9286114
W2745475103,1.5658543,-3.0370734
W2251771443,12.579269,9.364268
W2043793719,-3.7937324,4.2553353
W2066680326,1.6836683,-3.3372314
W6748613083,1.5854169,-3.3946676
W6730529904,-1.206161,-0.40433747
W6752083758,7.061867,6.8777714
W6850510547,1.6236746,-3.062038
W2740827871,0.35321206,-3.4672544
W2900670190,1.7288362,-3.3415155
W2174706414,-0.3858229,4.5172677
W2158085718,7.8299365,0.033037532
W6601672244,1.7875193,-3.2647731
W2464821035,1.5430522,-3.3202696
W2158515176,1.4827608,-3.2922304
W2751061097,1.6201489,-3.3045795
W2178725228,1.5657886,-3.0896125
W43037342,1.6876518,-3.2121425
W1526351017,-2.8619149,-10.569967
W2964207259,-1.1991125,-0.40687403
W2346917897,1.5440326,-3.1428661
W2329124714,1.7818197,-3.0801277
W2790504398,1.617107,-3.1802785
W2095205503,-4.472628,12.343706
W6630451256,10.3108225,15.64844
W4232980324,12.281975,16.68249
W2143740704,-8.145779,6.135507
W2166215547,-2.654186,12.748992
W4388314339,16.800762,-6.458585
W2605350416,-2.598594,12.803417
W2020472767,-4.467275,12.34267
W6636353866,-2.6063945,12.872153
W39162742,-2.6583123,12.727007
W6677362732,2.9141836,16.236889
W6622140243,-2.6561124,12.709463
W2085937320,12.2824,16.681715
W753953925,9.597677,17.101076
W1484391353,-2.8243601,12.378465
W1782452279,-2.9125419,12.753031
W2051817190,10.315368,15.645065
W4232111244,-3.0392947,12.538585
W2143920107,-3.0591729,12.53924
W2333022893,-2.7897131,12.395753
W2503827027,-3.0647619,12.69609
W1539485081,4.074888,2.4172578
W2116261113,1.1612355,-4.410416
W4300532638,-2.7296882,12.524009
W1607629780,-2.6341412,12.467099
W7024643923,17.521185,6.0465236
W2050050904,17.780346,5.826039
W2328789080,17.898474,5.862502
W4242707772,17.86996,6.081315
W2056076776,17.555265,6.160781
W6732109509,17.768007,6.0067587
W1597510378,4.4822865,6.4505105
W121027324,17.808062,5.8826284
W2280483494,17.711672,6.136171
W1750550974,17.835108,6.1058116
W2572770138,20.23376,-1.2797458
W1990611790,17.687033,6.2455983
W4248779454,17.908133,5.8857665
W2933118384,3.5355701,7.9623756
W2557449848,12.1482315,10.863941
W2894917609,12.066926,10.925988
W2145541974,12.236815,10.935946
W2513506629,12.376908,10.979386
W6750774204,12.209993,10.897033
W2897434820,12.346626,10.89702
W2963268689,12.406168,10.996353
W2886201417,12.151314,11.067651
W2807015674,12.080576,11.078782
W2964185501,12.409882,10.891294
W2951264787,12.157931,11.065943
W2141681031,1.3483981,20.749636
W6736465060,-3.8010776,4.250397
W1982366717,2.6192982,-1.8022485
W2082730434,1.3482746,20.749804
W2140597941,-5.9048347,-3.0769918
W6699119298,-5.9715123,-3.0403106
W2050583479,1.3482378,20.749964
W2151148091,1.3483102,20.74992
W1841820628,-5.890837,-3.1071064
W1978858279,-5.994849,-3.012736
W2767742916,-5.9625025,-3.1016505
W4300882968,-5.949521,-3.0901194
W4242746862,3.4143066,14.396118
W4238805501,-5.919591,-3.1068778
W1908991523,-5.8649044,-3.0461955
W2760446425,-5.9453673,-3.074496
W4301419755,-6.029767,-2.9797893
W4249716088,1.3482282,20.749968
W2314379296,-5.961642,-3.043006
W1510192517,-5.9354005,-3.0407941
W2492912650,12.266273,-3.8207228
W1454400239,11.656702,14.315201
W2583437964,12.096478,14.158215
W6685615036,11.689568,14.246755
W2130167023,11.897369,14.330054
W201521870,11.925229,14.110601
W6686945488,12.074997,14.1781845
W2380648751,11.708959,14.05077
W2069473687,11.660885,14.12757
W2021994380,11.592839,14.36996
W2792087142,11.659479,14.098177
W2016512658,12.075132,14.391129
W4294324433,11.840575,14.11438
W6711976308,12.086091,14.381209
W2051615910,12.265925,-3.8208036
W1951097768,11.666841,14.174275
W2171436077,11.629696,14.05832
W2903312941,20.221964,-1.2699623
W3105907377,12.021423,14.291395
W3105301535,12.016791,14.422904
W2187852194,11.85275,14.346988
W2181679881,11.642199,14.404019
W2395990466,12.041571,14.313866
W3103495012,11.569166,14.385287
W6754951179,11.940666,8.433338
W64581525,15.340186,10.774623
W6719306634,4.889308,8.095427
W6753549029,11.936127,8.176872
W2750067310,11.821497,8.254077
W2029721890,-6.57745,8.462545
W4388064047,11.848367,8.251269
W2895471314,11.840416,8.2717705
W2949197630,11.910327,8.4758005
W2798149936,11.925155,8.415134
W2743948853,11.781283,8.482741
W2464516813,-4.4512286,-3.7330122
W2159080219,-1.4666811,7.744388
W2061745787,10.901234,8.942603
W2011548984,7.0174503,8.168958
W2138539908,-7.061711,-2.056199
W2788837479,6.8944197,8.0570345
W2605123798,6.82422,8.35965
W2117829666,13.243273,1.4354172
W2066258442,-9.505017,6.2771254
W4245350944,-9.506028,6.278621
W2560971156,7.090416,8.249016
W2116336519,6.907913,8.057542
W6678885109,-4.1328154,0.952164
W2018277822,-10.244866,2.322077
W2164551773,6.820763,8.342864
W2785921989,-5.076043,4.124653
W2625953295,7.0439854,8.068043
W2767421316,7.0071764,8.257558
W2101853301,-9.508545,6.276115
W2067931421,7.0256863,8.214789
W2352369035,6.908717,8.445867
W2077583079,7.031604,18.307045
W2788281060,6.847349,8.071779
W2066395238,-9.505448,6.277567
W2125031621,-4.1311545,0.95344
W2116265435,-0.49774912,1.0776972
W2008107570,21.647028,11.226883
W1994204810,-0.2836424,1.0001436
W4299701692,-0.40805006,0.7282969
W2489725946,-0.37100884,0.8368284
W1992888948,-5.996018,13.693389
W2076463708,-0.80245477,0.8117718
W1978958190,-0.860072,1.0185306
W628915549,-0.46215445,0.9802983
W2231336826,-0.44339556,0.9042891
W2106333595,-0.116551384,3.916569
W2288225317,-0.7996576,0.70828867
W2046682842,-0.6567426,0.8754209
W2611925843,-0.52867186,0.95138645
W3171849621,-0.6300295,0.77359784
W1555199703,-0.39026648,1.050767
W6636681434,8.762246,10.519808
W6754094348,6.9039955,7.9593554
W6740185627,7.1083465,8.262157
W2544802694,-2.0293193,1.9759821
W33933511,6.9628053,8.37122
W2058738459,6.902197,8.067101
W2593903637,2.4133995,14.600556
W1948270652,-4.8763347,3.852623
W6679439793,6.5456843,-6.905541
W2005058514,10.35802,6.9871645
W1964723226,6.7539525,8.384581
W6602615279,6.95338,8.015951
W6686980507,6.999708,8.374408
W2107035663,7.1217027,8.333141
W6665976170,6.90203,8.212359
W2121096237,-4.8765726,3.8532028
W2790664081,7.0189676,8.185778
W2087221762,16.22932,1.135465
W2729343995,6.8922715,8.21466
W1641039719,8.761905,10.5227
W2132827946,1.5945157,-7.689345
W148217933,6.9493623,8.338337
W63951635,6.5643177,8.185137
W2062340191,6.9974265,8.1582
W6734560207,2.2938483,10.989898
W2278635123,2.374643,10.945694
W1986678144,18.09468,7.435427
W6731838549,2.148968,11.191359
W1964235853,2.1685772,10.808358
W2596225776,2.532214,10.96873
W2263846226,2.375808,11.180641
W4240802145,2.2303536,11.224113
W1837843568,-8.549127,-0.57446945
W2152202842,2.237455,10.780689
W4231258178,2.5589252,11.161146
W2020754036,2.1372485,10.990592
W2114524997,20.385326,3.341332
W1969568357,2.0489092,10.909517
W2090182207,2.227495,10.753419
W2963706081,2.5533288,10.958079
W6607169468,2.2052977,11.154288
W2054804828,2.30056,11.011283
W1998871422,2.5332656,10.79392
W2786524829,2.515604,10.876192
W2020264290,2.5048828,10.880612
W176212337,2.0518095,11.008962
W3104378754,2.4991121,11.195138
W2595521492,2.4758244,10.965401
W3098586381,2.4027097,10.944819
W3125182500,-8.548477,-0.57408553
W2963062084,2.2488718,10.943231
W2072184377,13.219148,1.4179051
W3098249847,2.3718538,11.234655
W2129476886,-0.25280884,-3.7814004
W2554337180,2.3557653,10.790936
W2965312352,2.6132503,7.8051825
W1607720840,-2.4904475,4.1833644
W1981844236,-2.5367231,4.2299256
W6712308042,-2.4065633,4.102982
W2782681200,-2.5614367,4.2581453
W2080320419,-2.589238,4.282918
W6713888662,-2.5930483,4.2876396
W6600347082,0.67636716,16.642849
W2894452927,-2.517124,4.2220187
W2740947917,-2.6068003,4.2968907
W6744894448,12.128064,9.739043
W173034076,20.168985,0.09375648
W1500188831,-2.4849586,4.1797814
W2251448848,-2.4168687,4.114725
W2738789275,-2.586469,4.2790146
W6680830989,-2.4945598,4.1960764
W4407810551,-2.4939146,4.182196
W2908943709,-2.5709455,4.264764
W2886987881,-2.5062451,4.2028294
W2133391912,-2.3914607,4.0896854
W2042281163,12.713181,7.2721944
W2250762536,-2.3707592,4.0696316
W6691514436,-2.569075,4.262358
W2159094788,-5.8706264,0.90240544
W2050793659,-2.5277305,4.2280936
W2511175308,-2.48486,4.1811876
W2400132956,-2.3915625,4.0919423
W2586509828,-2.4731061,4.169737
W162419442,-2.3197737,4.0202546
W6696778814,-2.5985012,4.2903075
W6751408895,3.1938517,15.138403
W2327805699,-2.405538,4.1018314
W2054583399,-2.6335359,4.3328295
W2407946349,-2.5551772,4.2513146
W2250522125,-2.554293,4.248303
W2398831847,-2.6238277,4.3153105
W2292575322,-2.5983295,4.2805076
W1493371713,-2.5934353,4.2867227
W2756669638,12.127496,9.736183
W1484722677,-2.467164,4.164694
W8550301,0.6676367,16.650421
W2140310134,-2.4553163,4.161469
W2120751691,9.119806,7.0654607
W2963322140,4.1866746,-4.5021152
W1964311319,3.3025055,4.798244
W155446609,13.6189995,4.795058
W2082560542,8.9640875,6.934466
W6748295714,9.140882,6.89751
W2076652359,9.322742,6.8947363
W2799873608,9.075143,7.088742
W2038152972,9.091133,6.992441
W2151868700,9.240249,6.9455013
W6761759597,9.346884,6.8664527
W2121274101,9.261645,6.7427826
W6630034250,9.093734,6.830909
W2148974484,0.24436545,13.735502
W3148106702,20.735369,-0.79633594
W1502865770,9.241864,7.080425
W2786219449,9.140132,6.762974
W2941627284,9.212614,6.7587867
W2123547897,-1.8948021,2.9051247
W2045414949,6.7243867,16.003616
W2524847239,14.408672,7.8650923
W6730713231,13.762445,-5.4036493
W2199142516,14.237341,8.062012
W2952461389,14.411658,7.9049053
W4233238435,14.474354,7.8312483
W1979896142,13.216613,1.4192989
W2769277501,14.3689375,7.9880333
W2119485335,-2.0283122,1.9760574
W2903663997,3.6381733,9.87923
W2766211902,14.420371,7.9237943
W2017202111,16.358318,1.2460214
W2031960482,14.366008,7.9891963
W2319626085,14.506527,7.8226113
W2160951215,14.321285,7.946056
W6634068941,14.42049,7.8940134
W2551956255,14.431739,7.8251724
W2515205715,5.193885,6.7971644
W2888387191,5.8019514,5.9881654
W2176555849,14.326242,7.975359
W2120438042,14.330345,7.9600034
W2037147154,5.238617,6.4885435
W2134511994,0.8935844,5.2636094
W1595973166,14.269442,8.014876
W2562836854,1.6310008,6.0362906
W1568822052,14.270375,8.008856
W2963915654,2.4526498,6.920344
W2901791692,0.2640839,12.2378025
W6750580330,0.28400767,12.266629
W6779886971,0.24985518,12.294957
W2535388113,0.2681654,12.2688875
W2251171258,0.28964093,12.263472
W2889518897,0.24651451,12.284206
W6630370713,0.26317328,12.273649
W2606974598,-8.211322,11.017156
W2963400886,0.28255063,12.287204
W2217831566,0.3103409,12.211056
W2090645352,-0.84152067,-5.2119746
W2963233086,-0.9234005,-4.261779
W2129639577,0.26291555,12.2808075
W2058990114,0.2835033,12.29573
W2066972299,0.27597538,12.299011
W4211159217,0.24017954,12.30251
W2963522749,0.27940452,12.264811
W2949071206,0.26434097,12.293615
W3149933339,15.344102,10.779702
W2792809755,0.24138592,12.284353
W2963800363,13.308472,10.123664
W6772187893,0.2894894,12.28253
W2154762253,0.27088264,12.266434
W2605717780,0.3148283,12.327097
W6758921286,0.31620863,17.61299
W6717827561,16.287947,-1.6306597
W2906152891,20.221296,-1.269416
W2561658355,0.29462355,12.310312
W2435251607,13.028366,8.240985
W2912732633,0.31564942,17.613972
W2901107321,0.3065969,12.285732
W2765204106,7.9771476,7.337758
W2919624000,0.30638283,12.289492
W2440159969,-8.211679,11.017211
W2570764145,8.354982,17.234348
W2901895173,0.22124289,12.340401
W2904441038,0.26930857,12.282396
W1601924930,8.130294,17.331335
W2798664956,0.28347334,12.294496
W3037933274,0.28583398,12.266642
W2996952890,0.31228855,12.312622
W2891612330,0.2519901,12.294987
W2798609170,0.27711004,12.241593
W1507965568,0.26667774,12.257558
W2590082389,6.9764056,5.63775
W1514535095,13.590047,9.445546
W2002004227,-3.0436535,12.5708885
W4239496300,-1.1755298,2.7154827
W2417218538,-2.801578,12.480543
W2503384194,-2.6808069,12.32415
W2063560027,5.0275097,3.9325955
W2790560808,-2.4437726,12.507055
W2744566387,-3.0206695,12.66213
W2737865198,-2.9221966,12.827136
W1818399949,-2.9100575,12.6451435
W2290725863,-2.968909,12.614489
W3104620079,-2.636472,12.773717
W4232075686,-2.6169267,12.470878
W2152309982,3.0416458,8.722731
W2090839751,14.182271,-5.066907
W2584744402,-0.32660413,20.93416
W2302778238,-2.6251218,12.799127
W2099561919,-7.081833,4.489511
W1503010809,-2.8412478,12.355417
W6602835888,8.163525,7.454005
W2761733590,18.982712,-2.2877526
W6635030117,18.984865,-2.2840014
W6736698205,-6.2443733,4.20729
W2101344335,18.980343,-2.2905438
W3122583070,6.696735,-3.6501482
W6636338475,-3.3400414,-1.5809929
W4244737818,14.685082,-1.6190145
W2806011050,18.997103,-2.2697139
W6662911407,18.985332,-2.2766128
W6752543458,4.231972,-4.4417534
W2038628506,2.6545837,2.6131191
W2148561979,18.986206,-2.2850275
W2031993264,3.4860096,1.7303723
W1885626623,18.98993,-2.276638
W1968578042,2.8240154,2.5278697
W6637799200,8.164663,7.451707
W2866044030,18.963533,-2.3051894
W1989757660,10.244031,12.874461
W2810762492,4.2267194,-4.4440646
W1884010341,3.0617924,4.5921474
W2110576593,4.526104,5.097016
W54149064,18.982267,-2.2874196
W2609882359,-6.6496587,4.0734167
W1584564047,18.983896,-2.2907264
W4294377417,19.014086,-2.276177
W3101063812,8.155249,7.455432
W2143680443,6.6580954,14.765054
W2105206335,6.737551,-2.4153767
W1968563322,2.4736662,4.7138667
W1519787648,13.679614,9.449908
W2163705942,17.869162,10.039073
W2135623116,18.04151,10.194983
W6693954741,17.887974,10.070264
W2151035893,17.997066,10.179668
W4246692007,-6.112844,0.412475
W1976454752,17.926907,10.035707
W6762711652,18.047697,10.209107
W2018890661,10.252726,12.87148
W2618044425,17.990341,10.210127
W6630302981,2.0561726,6.053812
W2102727143,6.7406425,-2.4141676
W2118520806,18.087107,9.995306
W4234110353,6.7375665,-2.4136887
W2971983398,17.873095,10.095625
W2805118565,17.886068,10.092783
W2121745948,9.80169,10.336971
W2011398297,17.832611,9.998774
W2087714735,6.7398806,-2.4152482
W2810461805,18.001463,10.129948
W3022746201,17.91324,10.086925
W2039497815,9.753219,8.088289
W2001200622,17.862703,10.022795
W6751177828,17.87915,10.046448
W63918557,6.7389207,-2.4140556
W2272512577,17.973309,10.139451
W3103643701,-1.2297012,7.9682655
W2619903945,17.886457,10.026642
W2222634690,-6.1134963,0.41446543
W195972211,6.734926,-2.4172041
W1986998032,6.738869,-2.4167192
W2946274869,5.3991065,2.5197656
W3104597876,6.653757,14.775188
W2152178640,5.516597,17.551165
W1986154199,5.3843417,17.656591
W2054032898,5.4894176,17.57624
W1980672674,5.420909,17.532545
W2073192537,5.568478,17.597109
W1987190524,5.3894486,17.469444
W2065711316,5.527716,17.513262
W2120715286,5.350835,17.5486
W1968191443,5.419776,17.481287
W3138465116,5.6107507,17.441721
W1995268314,5.603009,17.706985
W2019114381,5.6700835,17.611036
W2061177458,5.6432595,17.408388
W2142970957,5.4963684,17.443531
W2087661226,5.3509145,17.548643
W2075215700,5.539572,17.568764
W2010971513,5.7221527,17.657082
W4253948513,5.469096,17.661777
W1990851695,5.4816427,17.649786
W1983076027,5.4134507,17.64766
W4245981751,5.3059535,17.581432
W1967767594,5.3577776,17.672348
W2064763697,5.3263674,17.687027
W2144144709,8.873152,16.615683
W2061863349,5.5209746,17.611599
W2088109929,5.6160374,17.59501
W2001341410,5.3990374,17.724716
W2082267367,5.4088683,17.747683
W1647640579,5.4816036,17.733425
W754131522,5.597266,17.605177
W2801697681,5.4058933,17.615925
W1530914330,11.596927,5.2971115
W2108420360,13.306035,10.125043
W6652578077,11.900138,5.2821336
W1974212258,-8.363104,4.093865
W6929209937,11.681378,5.2464933
W2430625049,11.8189535,5.4432583
W2152923343,11.877803,5.460545
W6604791420,17.513023,8.174344
W6703928569,-11.093113,2.3133686
W6688597447,11.787975,5.498927
W2115674295,11.9989,5.2539663
W2153673948,11.922715,5.5218034
W116606925,17.51319,8.174577
W2401999504,12.016694,5.463411
W2047037517,11.746796,5.554162
W6649689210,11.953326,5.5010023
W2031186981,12.009419,5.3156614
W6718034555,11.695274,5.545921
W2021122545,11.995615,5.3590016
W2017781650,11.777121,5.323789
W6754296469,11.673746,5.272805
W1527643426,11.996168,5.3307953
W2046150577,11.783238,5.132714
W2111997505,11.8253975,5.3696737
W2104807325,11.844929,5.503179
W6685211895,11.851243,5.1908116
W2073213893,11.850425,5.1158934
W2059878882,11.813151,5.1789837
W2163968774,12.031437,5.1792235
W1553985934,11.669643,5.44305
W2138686441,11.813093,5.357578
W2592665192,11.933597,5.402257
W2031470163,12.022832,5.399378
W2126563020,11.911842,5.197585
W4229592724,11.693688,5.2586246
W3105594088,11.933937,5.4194064
W2009244452,5.5736136,4.890346
W2804847842,11.982091,5.2499437
W2167467878,12.027211,5.4152126
W2502134830,11.880788,5.4797893
W4253002279,-9.224698,-4.1852546
W2158959273,-9.224692,-4.184862
W2063768616,-9.22488,-4.185036
W2888101535,3.1470346,7.992225
W2047217507,-9.22467,-4.1851964
W2004433636,-0.40143853,19.534487
W2768930763,-0.40314603,19.534403
W2064089657,-0.37216058,19.562902
W6682114914,7.331279,20.176369
W2111717646,-9.225039,-4.1849256
W2076715242,-9.225003,-4.1853027
W2789127090,-0.41731003,19.513603
W1978011340,-0.10883188,6.929798
W2167173778,-0.38660222,19.543049
W2129712331,-0.38461563,19.548012
W2045527285,-0.37159216,19.560892
W1990731469,-0.3791329,19.548624
W1979277316,-0.3870213,19.545467
W2149373703,-0.3765285,19.550804
W2297195611,-0.37512213,19.55869
W2024375458,-9.2241335,-4.1850033
W1973766326,-8.995915,13.797315
W2909920329,-0.39790803,19.533981
W2000751807,-9.224388,-4.1849594
W1964459754,-9.224924,-4.1849413
W2011886514,-9.224106,-4.185433
W2050905760,-9.223707,-4.18537
W1973232917,4.1265244,2.4440103
W2011839065,-9.224895,-4.1856184
W2113245436,-9.225068,-4.185007
W2036066414,-9.22514,-4.1850686
W6907564374,-0.37648895,19.554153
W2130779697,-9.2240505,-4.1898885
W2072151643,11.205126,-9.198948
W2016320043,-9.225045,-4.1851354
W2167653183,-9.225285,-4.1850343
W2155660013,-9.225641,-4.186452
W374502347,-9.225316,-4.185337
W4230072782,2.4934385,1.0111006
W2135496228,-9.226054,-4.1851573
W1986652999,-9.22531,-4.185351
W2067899280,-0.37451085,19.555939
W2160681339,-9.2248,-4.1856685
W2000466222,-0.34410542,19.588724
W2090974309,-9.224897,-4.185024
W2164084182,13.58443,9.442256
W2048330959,-9.225061,-4.185386
W2117430149,-0.36968437,19.562767
W2557487509,-9.225146,-4.1850123
W1829452291,-9.224904,-4.185335
W2129530836,-0.37665418,19.55283
W1995756857,-9.225989,-4.1852846
W1970926612,-9.22496,-4.18613
W6638720016,-0.36971977,19.564737
W1972497228,14.310731,9.359725
W2570617923,-9.224618,-4.185534
W1837809818,10.274912,9.430078
W1603717513,-9.225105,-4.185223
W2061546024,-9.225161,-4.185127
W1997494543,2.4624712,-4.266992
W2106289661,13.965401,9.458619
W2969263481,-9.225357,-4.185112
W2042036475,12.159784,11.092635
W3122435768,12.131798,10.827674
W2129308920,4.258846,21.733912
W2121511538,12.43713,11.0243635
W6743466311,12.092888,10.841618
W2963563548,12.122817,10.997706
W1986612530,12.141636,10.963931
W1533769128,12.277981,11.13936
W1893912098,12.135256,10.931824
W2029266086,12.143895,10.897462
W2146583368,15.443131,-5.731275
W2151996626,12.171355,10.930415
W2021261909,12.070437,10.9817295
W6749114884,12.31339,11.115999
