degree,eigenvector,betweenness,clustering,pagerank,x_proj,y_proj,node_id
1,-1.0425931148417637e-19,0.0,0.0,1.1242466180965712e-05,-9.061439,20.925709,W2486857381
5,-1.0331973194551559e-19,0.0,0.6,1.192784106470272e-05,2.9548366,1.5972737,W2810618990
3,-1.2007359314447374e-19,0.0,0.6666666666666666,1.1602653273954297e-05,12.89168,2.7889254,W2010684062
78,-1.0775620737932837e-19,0.0,0.04095904095904096,1.2257080235933816e-05,6.673607,7.152428,W4366547878
1,1.0106013892028884e-19,0.0,0.0,1.1242466180965712e-05,-7.7463565,-13.1875725,W1985911917
2,-1.1421889319424717e-20,0.0,0.0,1.1465735815034662e-05,13.968995,4.962705,W3031080112
13,-1.0968509911797458e-19,0.0,0.2564102564102564,1.3676593626985802e-05,5.0903687,3.576147,W3114707014
1,-1.7526040534277167e-19,0.0,0.0,1.1242466180965712e-05,25.09584,22.43971,W4312475914
1,6.296427107351908e-20,0.0,0.0,1.1242466180965712e-05,15.281372,13.668104,W2071935412
1,3.021622585742272e-20,0.0,0.0,1.1242466180965712e-05,3.9490342,-16.577776,W4293084065
57,-2.9263695448209857e-19,0.0,0.02506265664160401,1.3373975328088606e-05,5.6441336,7.459932,W4225166214
1,2.916260334214198e-20,0.0,0.0,1.1242466180965712e-05,18.204493,0.18854378,W3207523179
2,7.823100993133353e-21,0.0,1.0,1.1389091015279649e-05,10.936424,11.852726,W2505371788
29,-4.8654994983836483e-20,0.0,0.21428571428571427,1.198287275358048e-05,3.6727548,7.3439975,W4366549553
3,-2.2845622453591116e-19,0.0,0.0,1.1661512286920474e-05,1.8056344,11.755143,W3048883239
52,6.19368710937726e-20,0.0,0.06636500754147813,1.3784670517081336e-05,5.425748,7.489332,W4280523692
22,1.2094254524389464e-19,0.0,0.15151515151515152,1.5474629708877078e-05,6.0723953,5.652366,W4226149412
68,1.5019905975864264e-19,0.0,0.08252853380158033,1.1578680316822178e-05,6.7326465,6.062627,W4388286232
48,-6.603825801027509e-20,0.0,0.0673758865248227,1.2048363010029024e-05,4.699124,8.033397,W4366547526
67,6.79458719691053e-19,1.1897104630608385e-05,0.05563093622795115,1.2507805366737195e-05,6.297179,8.187456,W4225004658
47,-1.435828722854579e-19,0.0,0.16651248843663274,1.1337598442785036e-05,4.532763,8.267197,W4302770601
2,-3.312214900549994e-20,0.0,0.0,1.1319556224062295e-05,4.343842,14.900185,W3205351373
1,1.6894554083640232e-20,0.0,0.0,1.1123078946081621e-05,-7.427898,20.464703,W3093814436
2,-8.051059930192144e-20,0.0,0.0,1.1274215313759065e-05,10.831784,10.035169,W1480909796
9,-4.1380521951961987e-19,0.0,0.16666666666666666,1.2568068752119534e-05,5.6566906,2.6828825,W3127891869
1,2.7435375810486924e-20,0.0,0.0,1.1123078946081621e-05,7.0004616,22.369045,W2810983550
4,6.03204704110148e-20,0.0,0.6666666666666666,1.1594090818057935e-05,2.554922,10.400974,W3214819853
76,-2.1923160292123635e-19,8.453787938922006e-05,0.03298245614035088,1.1759997297234769e-05,7.3778396,9.435096,W4221017055
79,1.8713508387611902e-19,0.0,0.04868549172346641,1.1210015794745636e-05,7.152971,2.8056588,W4324314555
5,-3.3630965385481886e-19,0.0,0.1,1.1675415737363417e-05,6.7292075,3.477022,W4323022566
6,2.546100092621277e-19,0.0,0.13333333333333333,1.1807319492134235e-05,7.071564,1.7367109,W3199400376
1,4.587894658240199e-20,0.0,0.0,1.1123078946081621e-05,-13.201416,14.311563,W4380433177
136,2.134877304173229e-19,0.00014587692743588105,0.02122719734660033,1.1845210190295557e-05,7.4124627,9.500845,W4366548996
1,-3.673334229666756e-20,0.0,0.0,1.1123078946081621e-05,-6.2051935,3.0218017,W4366549750
1,-7.06047965834448e-20,0.0,0.0,1.1123078946081621e-05,-7.4278827,20.464737,W70673677
1,-1.4652478147136293e-19,0.0,0.0,1.1123078946081621e-05,-19.14732,-2.0468519,W4387606298
22,-2.758992565762675e-19,0.0,0.06060606060606061,1.4363692368492515e-05,5.5402555,5.5644155,W3198767185
3,-2.84759610683053e-19,0.0,0.3333333333333333,1.143094932468382e-05,-1.3405406,5.787742,W3206994085
1,-9.45779477541003e-22,0.0,0.0,1.1123078946081621e-05,7.000507,22.369066,W4229456208
1,7.130996823472438e-20,0.0,0.0,1.1123078946081621e-05,-2.3480158,24.146875,W4317796390
88,-2.8091677484793793e-21,0.0,0.05381400208986416,1.276057212747634e-05,6.7166724,7.2996087,W4302275696
14,1.707481625492248e-19,0.0,0.0989010989010989,1.3336580093499756e-05,4.6061,4.809942,W3203321135
83,-5.172942098637301e-19,4.6654699077082515e-05,0.021077988557663355,1.2768876407844628e-05,7.1755795,9.051651,W4298326708
2,-1.5256654050948888e-19,0.0,1.0,1.1210015794745636e-05,7.322385,-2.4089415,W4399486930
69,-8.842854044078142e-20,0.0,0.028985507246376812,1.0969581072659219e-05,7.1628985,4.7717094,W4388286248
3,4.8711208814282044e-21,0.0,0.6666666666666666,1.1445831470556177e-05,2.3047335,-0.18668513,W3007583245
2,-3.2534141884550296e-18,0.0,0.0,1.1192479386357893e-05,-2.1750653,4.066402,W1898562797
1,-5.606665186702591e-21,0.0,0.0,1.111195591177565e-05,18.09083,-18.336136,W925742927
1,-8.375135819682756e-20,0.0,0.0,1.111195591177565e-05,-7.986495,-4.004165,W2045040775
1,-9.746465107060496e-20,0.0,0.0,1.111195591177565e-05,13.856461,17.110525,W4282923140
1,4.432053551890239e-20,0.0,0.0,1.111195591177565e-05,-4.602306,-4.5868077,W4251550794
2,-9.980852137580605e-20,0.0,0.0,1.1224873887626614e-05,7.0673923,11.8083,W2940678350
3,-6.347738770090308e-20,0.0,0.3333333333333333,1.1268244655623915e-05,-1.2503997,2.5768566,W1969722012
2,2.421198149022982e-19,0.0,0.0,1.13352255458446e-05,0.026743587,14.545091,W2137111266
5,-4.392556604038566e-16,0.0,0.1,1.1844563828517448e-05,2.7444406,10.029674,W1968936982
1,1.84666417305327e-19,0.0,0.0,1.111195591177565e-05,-11.443374,3.576805,W1596301525
1,1.7947662342265867e-19,0.0,0.0,1.111195591177565e-05,-11.443291,3.577098,W4242997891
27,-1.2097749206074746e-16,4.812002094587051e-06,0.045584045584045586,1.3854755836490193e-05,5.0537143,6.9329515,W4247730801
1,-6.1450499346955785e-21,0.0,0.0,1.111195591177565e-05,-14.584992,17.753872,W3091769969
1,2.935723689892601e-20,0.0,0.0,1.111195591177565e-05,-7.986411,-4.0041623,W2051368408
1,1.5236659305659768e-19,0.0,0.0,1.111195591177565e-05,-7.9863863,-4.0041943,W2170848697
1,-9.220133503832774e-20,0.0,0.0,1.111195591177565e-05,18.09083,-18.336157,W2098363069
5,-1.2721695712476497e-18,0.0,0.2,1.189621071585525e-05,8.258011,-0.35657698,W2113586398
40,2.3047166732796283e-19,4.646609030523711e-06,0.04871794871794872,1.1273002860940138e-05,4.800302,7.555502,W1490039277
6,-1.5840703050900017e-17,0.0,0.4,1.2356902252613228e-05,4.096712,1.4925144,W2159389176
1,8.945342210365338e-20,0.0,0.0,1.111195591177565e-05,-14.58503,17.75389,W2963207825
1,-1.044698280804805e-19,0.0,0.0,1.111195591177565e-05,-7.986371,-4.0042653,W2748675148
2,2.6482506798991994e-20,0.0,1.0,1.1287382052829825e-05,6.481767,13.042533,W4206636671
3,2.1353847651357694e-19,0.0,0.6666666666666666,1.1445831470556177e-05,2.3049603,-0.18767972,W2010439635
64,-9.778332838205266e-20,0.0,0.06001984126984127,1.2235006923240072e-05,6.229553,6.9063406,W2886794935
2,-2.2039356659724058e-20,0.0,0.0,1.1263092279453093e-05,9.101787,10.652152,W3104912340
3,1.4715716971789357e-19,0.0,0.0,1.1535915164611023e-05,-1.641984,3.3218322,W4362590077
59,1.625256253048657e-19,0.0,0.019423558897243107,1.1445831470556177e-05,5.835524,6.882102,W4288762114
1,1.0430685790229793e-19,0.0,0.0,1.111195591177565e-05,-14.585022,17.753849,W2987432584
1,6.633975408977969e-20,0.0,0.0,1.111195591177565e-05,24.725641,0.5946071,W1519769038
3,3.643075287447102e-19,0.0,0.3333333333333333,1.1469480138920814e-05,11.216874,3.6382272,W2014181466
2,1.9769949287183643e-20,0.0,0.0,1.1273002860940138e-05,10.872014,10.096663,W2962804139
2,-1.5360681631902993e-19,0.0,1.0,1.1287382052829825e-05,6.482315,13.042762,W2736422420
1,-1.3285847266335713e-19,0.0,0.0,1.111195591177565e-05,-9.030302,3.7612445,W2077275352
4,-2.1647941757545102e-19,0.0,0.5,1.1408585568467254e-05,4.9421015,13.409709,W4200200456
33,4.634139075599776e-19,0.0,0.07954545454545454,1.191098501708294e-05,3.5605385,7.653987,W2600770019
2,1.4804028366034103e-19,0.0,0.0,1.1357552509251495e-05,6.71454,15.207062,W1128809682
53,-7.993736074477945e-20,0.0,0.027576197387518143,1.1130628021823707e-05,5.117495,8.081554,W4387885669
2,2.3798388349949913e-19,0.0,1.0,1.1327878496032467e-05,4.687942,-5.64092,W4306317324
1,-1.0522098972780024e-19,0.0,0.0,1.1158501532256022e-05,-2.6752462,-10.351853,W2163642601
4,-1.3195035718578462e-18,0.0,0.0,1.1587283286438084e-05,7.408272,-1.2771008,W2130393742
7,-9.89033046091645e-20,0.0,0.0,1.2322636889644288e-05,1.9966044,6.0104074,W3214623750
61,-2.7727821420577345e-19,0.0,0.08196721311475409,1.1989659297417817e-05,5.865101,7.0806503,W4302276022
4,-4.5598605689703027e-20,0.0,0.0,1.150823088743017e-05,10.19487,7.461534,W4221034426
44,-1.7035475129585108e-17,1.6566305670882254e-07,0.06448202959830866,1.1552875835709806e-05,4.164157,8.34855,W1930475914
5,-9.747970810244121e-19,0.0,0.1,1.1696565804082024e-05,6.7804027,3.4020753,W2727915326
6,-5.121932103591328e-18,0.0,0.06666666666666667,1.1944387389116434e-05,10.907104,2.150763,W2066560342
3,3.3208289854267027e-19,0.0,0.0,1.1532907534002415e-05,-1.6253717,3.338155,W2472612700
3,5.36441361930151e-18,0.0,0.0,1.149960791763914e-05,9.098279,1.4529154,W2802789500
48,-8.340673700807543e-20,0.0,0.03546099290780142,1.2097212498498352e-05,4.7472157,8.00599,W4388018843
2,1.2050983501569377e-19,0.0,1.0,1.1478724849486219e-05,8.000626,10.80607,W2202869242
30,7.408050076811749e-20,0.0,0.06436781609195402,1.1743938059215641e-05,3.34785,7.533989,W4288762604
1,-2.6543725855812777e-20,0.0,0.0,1.1198043023799538e-05,12.466901,18.527977,W4312469091
1,6.11186986552136e-20,0.0,0.0,1.1198043023799538e-05,25.969551,20.902035,W3135708166
2,-4.148542721559927e-17,0.0,1.0,1.1421312657868489e-05,10.906735,-1.9234612,W6677534882
1,1.9167662207197602e-19,0.0,0.0,1.1198043023799538e-05,-11.665624,24.149124,W2404721232
3,-2.0558391062937193e-19,0.0,0.0,1.1527791409239717e-05,-1.5286893,3.409477,W4226018502
1,4.383392789587049e-20,0.0,0.0,1.1198043023799538e-05,-11.414593,-5.107889,W1964757858
2,5.890886484149592e-20,0.0,0.0,1.1286546302169213e-05,11.7985115,11.001929,W3143356065
3,-9.114336102421547e-20,0.0,0.0,1.159894059710107e-05,1.5973423,2.0164015,W2898671507
2,2.7746236095698883e-19,0.0,0.0,1.1330797941354049e-05,-4.333157,6.056628,W3142151604
3,-1.5401515107830557e-19,0.0,0.3333333333333333,1.1524435016087699e-05,4.1459637,-2.2247062,W2954370766
3,-1.1339620511290525e-19,0.0,0.0,1.1382858693336211e-05,5.194704,-2.0811303,W3118813946
1,1.3084811682287334e-19,0.0,0.0,1.1198043023799538e-05,-1.993452,-6.042457,W6843428833
2,1.1370314994532578e-20,0.0,0.0,1.1470928132106032e-05,4.3807325,14.084146,W4241716993
42,1.0927854600659618e-19,0.0,0.07665505226480836,1.2050785605695531e-05,4.164838,8.009075,W4224991060
2,1.3370121388552121e-19,0.0,0.0,1.1342511610550036e-05,13.749415,10.516616,W6769659608
1,-6.75712530263293e-20,0.0,0.0,1.1198043023799538e-05,-11.665661,24.149103,W4296563717
1,1.9587334560285958e-19,0.0,0.0,1.1198043023799538e-05,12.46711,18.527939,W2596218679
1,1.2796150205464772e-19,0.0,0.0,1.1198043023799538e-05,-1.9935095,-6.0423713,W2758691787
2,-4.248456570398576e-20,0.0,0.0,1.1286546302169213e-05,11.798709,11.00169,W3166061836
1,1.1205198527645386e-19,0.0,0.0,1.1198043023799538e-05,-16.526497,2.4972525,W4324144449
4,-1.9771257172255413e-19,0.0,0.16666666666666666,1.1965632129620729e-05,5.306216,12.470456,W2986595342
50,-1.9427056060277845e-20,0.0,0.024489795918367346,1.0969581072659219e-05,4.8131466,8.669188,W4387965421
1,-7.014250632794744e-20,0.0,0.0,1.1166058350639895e-05,11.157342,-8.305241,W2059679904
2,-4.608331147393274e-20,0.0,0.0,1.1341484491694068e-05,4.252795,10.757705,W4380591898
10,2.464271429329782e-19,0.0,0.1111111111111111,1.251443862296568e-05,5.836809,3.1577587,W3177037102
1,-5.157454373209351e-20,0.0,0.0,1.1166058350639895e-05,22.083553,17.00633,W2037032810
1,1.4663483052547742e-19,0.0,0.0,1.1166058350639895e-05,-11.033621,14.389438,W1973581932
3,-1.219427324457017e-16,0.0,0.3333333333333333,1.181041931606039e-05,7.8913784,2.5742276,W3141524511
1,9.512405939018449e-20,0.0,0.0,1.1166058350639895e-05,22.477407,-3.218114,W1980429329
2,-2.8843582123193674e-19,0.0,0.0,1.1341484491694068e-05,4.2528744,10.756906,W2066548055
1,-1.4257784956145704e-19,0.0,0.0,1.1166058350639895e-05,22.012398,-4.788578,W2089366864
4,-2.984021888224076e-19,0.0,0.0,1.1914543219137708e-05,4.8381824,10.588826,W2618820788
66,7.971694353899159e-20,0.0,0.04801864801864802,1.2337949465905326e-05,6.39678,6.8179607,W4297262023
1,-1.3197671694018134e-19,0.0,0.0,1.1166058350639895e-05,11.15551,-8.307152,W6783357169
2,-7.538974757683372e-19,0.0,0.0,1.1332564518420127e-05,8.513946,-3.2143264,W2037064517
2,9.950115868490392e-18,0.0,1.0,1.1379620609314541e-05,4.1176395,11.573629,W1528893932
130,2.78246289369943e-22,0.0,0.01836612999403697,1.2152949325443605e-05,5.3882256,0.027419947,W4387966851
1,-4.8943596708762044e-20,0.0,0.0,1.1048805781522395e-05,-12.61107,10.716077,W2949393039
1,-2.2314604596130484e-21,0.0,0.0,1.1048805781522395e-05,22.991234,11.833426,W4366551345
1,-1.8449643831411051e-19,0.0,0.0,1.1048805781522395e-05,-12.611063,10.716194,W1526015984
3,-7.65378366038377e-20,0.0,0.0,1.1669260343566634e-05,1.726098,11.815043,W2172146968
1,-2.83632540522302e-20,0.0,0.0,1.1048805781522395e-05,22.991198,11.833395,W2913147053
2,-1.5059164208459729e-19,0.0,1.0,1.1168608999803293e-05,12.222975,6.294457,W3030845489
1,-2.288623971300633e-19,0.0,0.0,1.1048805781522395e-05,-12.611081,10.716316,W1963981641
1,-2.308958063019964e-19,0.0,0.0,1.1048805781522395e-05,22.991228,11.833385,W2138470553
1,-3.276549395209633e-19,0.0,0.0,1.1048805781522395e-05,-12.611085,10.716282,W2792156017
6,-4.938928880939843e-19,0.0,0.2,1.1709420320143892e-05,6.0888886,1.2700729,W2023570449
1,-1.849871192802192e-19,0.0,0.0,1.1048805781522395e-05,-12.553286,-1.2163929,W6787705338
2,-1.5625552929348162e-19,0.0,0.0,1.1209852730686883e-05,13.47507,3.21866,W4307475996
5,-2.168353034613858e-18,0.0,0.1,1.2071014631116883e-05,5.6588717,12.563448,W2073583421
1,-3.040787675142778e-19,0.0,0.0,1.1048805781522395e-05,-12.55338,-1.2163861,W2941770364
6,-4.604336055641914e-19,0.0,0.26666666666666666,1.1930315669823852e-05,5.066907,0.97570556,W4220849441
7,-3.8195253468263346e-19,0.0,0.14285714285714285,1.192099390617111e-05,6.7389665,1.9845552,W2080575740
1,-5.940773455398495e-20,0.0,0.0,1.1048805781522395e-05,22.991215,11.833333,W3195204223
1,-2.1705155352055236e-19,0.0,0.0,1.1048805781522395e-05,-12.553446,-1.2163451,W3090394251
2,-3.8581108109221474e-19,0.0,0.0,1.1221154270979127e-05,-3.2622495,8.531193,W2130943454
1,-2.1831532750872657e-19,0.0,0.0,1.1048805781522395e-05,-12.553467,-1.2162961,W2810965272
2,-1.0035208848241918e-19,0.0,1.0,1.1300699727651465e-05,3.6562872,14.923698,W3163180749
1,-2.6374670241606308e-20,0.0,0.0,1.1048805781522395e-05,22.991251,11.833367,W2065167858
1,-2.767399200624646e-19,0.0,0.0,1.1048805781522395e-05,-12.553554,-1.2163459,W2038969306
4,-3.136935292084185e-18,0.0,0.3333333333333333,1.1425515966899736e-05,1.6342734,0.6462381,W115326453
1,-2.3393597263740093e-19,0.0,0.0,1.1048805781522395e-05,22.990814,11.833984,W2096777974
3,-1.6608397890822036e-19,0.0,0.0,1.1288657429349681e-05,7.3169837,0.71340007,W2120512115
2,-8.046835370811864e-20,0.0,1.0,1.1168608999803293e-05,12.2198,6.2966638,W3030248992
1,-9.342368408780578e-20,0.0,0.0,1.1048805781522395e-05,22.991005,11.834016,W3143877063
67,-2.478429801505208e-19,0.0,0.08502939846223428,1.2280039755202176e-05,6.3959265,6.8028965,W4225149225
74,-3.1360073735485193e-19,0.0,0.06738245094409478,1.1589116991342289e-05,6.748649,6.080008,W4322717243
1,4.630795006904232e-21,0.0,0.0,1.1048805781522395e-05,-12.610998,10.716338,W2941180550
1,-8.516651334662317e-20,0.0,0.0,1.1048805781522395e-05,-12.553677,-1.2163566,W2541220018
5,-6.325808037968707e-17,0.0,0.1,1.170730196050661e-05,6.827633,3.3538833,W2103389330
8,-6.677663252063888e-21,0.0,0.14285714285714285,1.1974731431236592e-05,6.62989,2.0844085,W4224992082
85,-2.453204509100562e-19,0.0,0.030252100840336135,1.17563176734311e-05,6.7315702,1.8988669,W4366547494
1,-1.5183863839531077e-19,0.0,0.0,1.1048805781522395e-05,-12.553948,-1.2162132,W1984946771
1,-3.2704007083188996e-19,0.0,0.0,1.1048805781522395e-05,22.990957,11.83407,W2611109828
1,-4.884537915108495e-20,0.0,0.0,1.1048805781522395e-05,-12.610985,10.716451,W2942288783
3,-3.1190868144133644e-19,0.0,0.0,1.1292555788039774e-05,7.316601,0.70613396,W2724657720
1,-6.917082910823662e-20,0.0,0.0,1.1048805781522395e-05,-12.55397,-1.2161937,W2165114265
1,-9.305230578692425e-20,0.0,0.0,1.1048805781522395e-05,22.990984,11.834175,W2065029867
2,-1.9640395558970097e-19,0.0,0.0,1.1202303654944797e-05,0.7911993,-1.5446954,W4225003999
1,-9.855859872255607e-20,0.0,0.0,1.1048805781522395e-05,-12.554009,-1.2161798,W2171512818
1,-1.104586014288935e-19,0.0,0.0,1.1048805781522395e-05,-12.554076,-1.2161283,W6600570831
1,-1.5755544036553317e-19,0.0,0.0,1.1048805781522395e-05,-12.554102,-1.2162197,W1710451992
1,-1.7234057407535983e-19,0.0,0.0,1.1048805781522395e-05,-12.554134,-1.216194,W1972115646
1,-1.0274870069790444e-19,0.0,0.0,1.1048805781522395e-05,-12.554145,-1.2162147,W4366548603
1,-9.364550714035119e-20,0.0,0.0,1.1048805781522395e-05,-12.610947,10.716537,W2750682845
1,-3.3059412029873497e-19,0.0,0.0,1.1048805781522395e-05,-12.611003,10.716532,W2078292231
1,-4.290508539364361e-20,0.0,0.0,1.1048805781522395e-05,22.990938,11.83425,W2166434625
5,-4.443262936529154e-19,0.0,0.1,1.1569722178532799e-05,3.97575,5.493355,W4366550122
2,-3.2185026345773566e-19,0.0,0.0,1.12578241623529e-05,7.424368,12.395639,W2049832454
1,-2.0224756131262248e-19,0.0,0.0,1.1048805781522395e-05,-12.554138,-1.2161989,W2099492163
2,-1.084615510510324e-15,0.0,0.0,1.1399658063630743e-05,1.3364463,10.013668,W2167915620
1,-2.0493565846380952e-20,0.0,0.0,1.1048805781522395e-05,22.990946,11.834306,W2062379682
10,-5.315624283520261e-19,0.0,0.1111111111111111,1.228708835603993e-05,6.1208673,3.279351,W4380520404
1,-2.3009325275170043e-19,0.0,0.0,1.1048805781522395e-05,22.990965,11.83435,W4224249927
8,-1.0232495685984081e-18,0.0,0.2857142857142857,1.1892163438310861e-05,4.9883904,1.4235612,W3214372966
1,-8.339864444073308e-20,0.0,0.0,1.1048805781522395e-05,-12.554137,-1.2161268,W4294068621
1,-3.3629180615083465e-19,0.0,0.0,1.1048805781522395e-05,-12.57232,-1.2349051,W3110831629
1,1.6462547314882258e-20,0.0,0.0,1.1048805781522395e-05,22.99097,11.834428,W6693882405
6,-2.8275207498103455e-19,0.0,0.26666666666666666,1.1742081615840616e-05,4.918932,1.0909007,W2061168940
4,-1.737376609532437e-19,0.0,0.5,1.1453091725212814e-05,1.215913,1.7773677,W2460620059
92,-3.0386269013648773e-19,0.0,0.03702818920210225,1.1790587565651353e-05,6.230951,1.0455194,W4297461613
1,-1.9670655322964766e-19,0.0,0.0,1.1048805781522395e-05,-12.610883,10.716794,W3144294628
1,-8.052702711736862e-20,0.0,0.0,1.1048805781522395e-05,-12.555744,-1.2155244,W1971681977
1,-1.2390166400072663e-19,0.0,0.0,1.1048805781522395e-05,-12.553186,-1.2160436,W2167765112
1,-2.6710767900390754e-19,0.0,0.0,1.1048805781522395e-05,22.990685,11.834392,W1537755482
1,-1.474442618172042e-19,0.0,0.0,1.1048805781522395e-05,-12.558893,-1.2122194,W2911128282
1,-1.0510340109679255e-19,0.0,0.0,1.1048805781522395e-05,22.990566,11.834598,W2169068888
1,-6.294523824574934e-20,0.0,0.0,1.1048805781522395e-05,-12.553613,-1.2156566,W2261762490
2,-2.3769583118132273e-19,0.0,1.0,1.1179790633509511e-05,12.423404,2.8799117,W3094065677
4,-1.7209258834056556e-19,0.0,0.0,1.1625411291540837e-05,7.5049095,-1.4177437,W3112596131
1,-3.033713026792697e-19,0.0,0.0,1.1048805781522395e-05,-12.552785,-1.2155447,W4214817301
1,-2.385673580883126e-19,0.0,0.0,1.1048805781522395e-05,-12.610894,10.71677,W1979269478
2,-2.2730400399100843e-19,0.0,0.0,1.1159186274769965e-05,2.9732928,-1.0364498,W2137099044
1,3.773702361722503e-21,0.0,0.0,1.1048805781522395e-05,-12.552597,-1.2153194,W2038571930
3,-8.245408754568693e-18,0.0,0.6666666666666666,1.1314495136465837e-05,10.227429,1.2002543,W2292008793
5,-3.5283361108102967e-19,0.0,0.3,1.177917930214641e-05,1.182545,1.093764,W4225518577
2,-5.9579473364615385e-19,0.0,0.0,1.1399658063630743e-05,1.3360114,10.014008,W1537811561
60,1.0610397137263754e-19,0.0,0.015819209039548022,1.116508569084791e-05,5.9539185,6.62699,W4387891525
1,3.5751536598889165e-20,0.0,0.0,1.1138958036435662e-05,24.00456,-5.168499,W2291150002
2,-4.662658157456769e-19,0.0,0.0,1.1411843144742156e-05,14.770946,4.692726,W4230172260
1,-3.367156999533796e-20,0.0,0.0,1.1138958036435662e-05,-9.777178,19.35389,W3045015973
1,-2.8804848706789376e-20,0.0,0.0,1.1138958036435662e-05,21.9627,-9.598502,W2170429712
1,7.331210825395362e-20,0.0,0.0,1.1138958036435662e-05,9.997401,-5.991139,W2106407335
1,-1.4231991085004153e-19,0.0,0.0,1.1138958036435662e-05,-9.777096,19.354424,W104560161
1,2.6919581510322112e-20,0.0,0.0,1.1138958036435662e-05,11.992848,20.87459,W4242028970
1,-6.114587131985149e-20,0.0,0.0,1.1138958036435662e-05,4.438312,16.955355,W4299513681
1,-1.9192700861522427e-19,0.0,0.0,1.1138958036435662e-05,-9.777389,19.354172,W2184709345
1,-3.6508893175702384e-20,0.0,0.0,1.1138958036435662e-05,12.770982,-13.179821,W2888004686
1,-8.103957478561636e-20,0.0,0.0,1.1138958036435662e-05,6.616628,-17.852772,W2991370498
8,-1.0765855166554e-16,0.0,0.14285714285714285,1.2444715065987574e-05,6.210471,2.6045744,W6756994337
1,1.555333496852087e-19,0.0,0.0,1.1138958036435662e-05,-6.106768,9.722638,W2912944016
1,-1.676676053144024e-19,0.0,0.0,1.1138958036435662e-05,9.370276,20.31958,W2023264744
1,-6.19679918704029e-21,0.0,0.0,1.1138958036435662e-05,4.4383025,16.956055,W2144931041
87,-3.780960240507581e-19,0.0,0.033948142207965784,1.3130326571789269e-05,6.7127857,7.3113513,W4297094530
3,2.408507608327982e-18,0.0,0.0,1.1524868784567043e-05,-1.4279819,3.4533145,W6691328432
1,-9.678630688145878e-20,0.0,0.0,1.1138958036435662e-05,4.438316,16.955956,W4245597957
1,3.630107255264342e-20,0.0,0.0,1.1138958036435662e-05,-13.131451,-8.019314,W1703305297
1,1.453126834466007e-19,0.0,0.0,1.1138958036435662e-05,8.711166,-11.759538,W1503284143
5,6.574479420459379e-20,0.0,0.6,1.1621025095899548e-05,2.9692373,1.5646534,W3126821619
5,-6.626103936400296e-20,0.0,0.5,1.1591007733985833e-05,3.0326955,1.1934233,W3172189962
11,1.1167405191071222e-18,0.0,0.09090909090909091,1.2786792813621417e-05,4.1419125,4.6208177,W2319475945
1,-3.247557444510803e-20,0.0,0.0,1.1138958036435662e-05,4.438229,16.95584,W4299692930
1,1.219461881976755e-19,0.0,0.0,1.1138958036435662e-05,24.004503,-5.1687913,W6675252113
1,-1.954322077123595e-19,0.0,0.0,1.1138958036435662e-05,21.962648,-9.598514,W3009231054
1,-6.136463025741919e-20,0.0,0.0,1.1138958036435662e-05,24.004406,-5.1687865,W6795859988
1,-2.0306156419856838e-20,0.0,0.0,1.1138958036435662e-05,24.004402,-5.168881,W4206208304
60,-1.0841142175630271e-19,0.0,0.05819209039548023,1.0969581072659219e-05,5.995626,6.5348005,W4387934963
24,-4.3887376047435805e-17,1.928887184164646e-06,0.18478260869565216,1.1610521069050442e-05,3.6906343,6.553582,W2126014629
1,1.7367843077390988e-20,0.0,0.0,1.1133312137643113e-05,5.1051707,21.21257,W6751254666
1,-1.1535561011881406e-19,0.0,0.0,1.1133312137643113e-05,5.105168,21.212587,W6637568146
2,9.739565328972098e-20,0.0,1.0,1.1195488491434467e-05,-1.1700218,3.9508443,W2082526779
3,-2.2762950051532736e-18,0.0,0.0,1.151514533824707e-05,9.309895,1.5962801,W6629444077
1,1.7042773880723856e-20,0.0,0.0,1.1133312137643113e-05,7.7270136,-8.284224,W1988115241
60,-5.621461411351518e-19,5.056599172799999e-06,0.06949152542372881,1.2630889862242526e-05,5.990997,7.739842,W2011316786
45,2.0767840897586974e-19,1.214477998703237e-05,0.11717171717171718,1.150010442628823e-05,5.960419,8.314724,W1935090356
2,1.255670327072774e-19,0.0,1.0,1.1195488491434467e-05,-1.1683872,3.9499013,W1999325473
3,-7.519664594152196e-20,0.0,1.0,1.1435094927996267e-05,3.9128509,-2.8876796,W2107616355
1,-1.4966288293179674e-19,0.0,0.0,1.1133312137643113e-05,-9.278543,18.493696,W3177221875
7,9.817004839661374e-19,0.0,0.3333333333333333,1.2283043584336294e-05,4.5627246,1.6038573,W2158176896
41,1.2341898777666202e-18,3.0178928935328143e-08,0.10975609756097561,1.181768467027416e-05,4.0767937,8.059024,W2137760010
2,-6.233436373967979e-20,0.0,0.0,1.1322232597239918e-05,-3.6853597,3.3599625,W6797086137
3,5.160411899410527e-20,0.0,0.3333333333333333,1.1570792469613942e-05,1.2034727,11.502085,W3204558106
2,-9.266241478698841e-20,0.0,1.0,1.1195488491434467e-05,-1.1697263,3.9497535,W2151445413
3,1.253850552586753e-19,0.0,0.3333333333333333,1.1570792469613942e-05,1.2035712,11.50205,W4205810236
3,1.3428157465413732e-19,0.0,0.0,1.1615734025542095e-05,3.4323516,0.28117272,W2912508568
1,1.0871305699157932e-19,0.0,0.0,1.1133312137643113e-05,20.176455,9.695374,W2911495555
